7.64625e-10	1	
7.82436e-10	1	
8.00661e-10	1	
8.19311e-10	1	
8.38395e-10	1	
8.57924e-10	1	
8.77907e-10	1	
8.98356e-10	1	
9.19282e-10	1	
9.40694e-10	1	
9.62606e-10	1	
9.85028e-10	1	
1.00797e-09	1	
1.03145e-09	1	
1.05548e-09	1	
1.08006e-09	1	
1.10522e-09	1	
1.13096e-09	1	
1.15731e-09	1	
1.18426e-09	1	
1.21185e-09	1	
1.24008e-09	1	
1.26896e-09	1	
1.29852e-09	1	
1.32877e-09	1	
1.35972e-09	1	
1.39139e-09	1	
1.4238e-09	1	
1.45696e-09	1	
1.4909e-09	1	
1.52563e-09	1	
1.56116e-09	1	
1.59753e-09	1	
1.63474e-09	1	
1.67282e-09	1	
1.71178e-09	1	
1.75165e-09	1	
1.79246e-09	1	
1.83421e-09	1	
1.87693e-09	1	
1.92065e-09	1	
1.96539e-09	1	
2.01117e-09	1	
2.05802e-09	1	
2.10595e-09	1	
2.15501e-09	1	
2.2052e-09	1	
2.25657e-09	1	
2.30913e-09	1	
2.36292e-09	1	
2.41796e-09	1	
2.47428e-09	1	
2.53191e-09	1	
2.59089e-09	1	
2.65124e-09	1	
2.71299e-09	1	
2.77619e-09	1	
2.84085e-09	1	
2.90702e-09	1	
2.97474e-09	1	
3.04403e-09	1	
3.11493e-09	1	
3.18749e-09	1	
3.26173e-09	1	
3.33771e-09	1	
3.41545e-09	1	
3.49501e-09	1	
3.57642e-09	1	
3.65973e-09	1	
3.74497e-09	1	
3.8322e-09	1	
3.92147e-09	1	
4.01281e-09	1	
4.10628e-09	1	
4.20193e-09	1	
4.2998e-09	1	
4.39996e-09	1	
4.50245e-09	1	
4.60732e-09	1	
4.71464e-09	1	
4.82446e-09	1	
4.93683e-09	1	
5.05183e-09	1	
5.1695e-09	1	
5.28991e-09	1	
5.41313e-09	1	
5.53922e-09	1	
5.66824e-09	1	
5.80027e-09	1	
5.93538e-09	1	
6.07363e-09	1	
6.21511e-09	1	
6.35987e-09	1	
6.50802e-09	1	
6.65961e-09	1	
6.81473e-09	1	
6.97346e-09	1	
7.1359e-09	1	
7.30211e-09	1	
7.4722e-09	1	
7.64625e-09	1	
7.82436e-09	1	
8.00661e-09	1	
8.19311e-09	1	
8.38395e-09	1	
8.57924e-09	1	
8.77907e-09	1	
8.98356e-09	1	
9.19282e-09	1	
9.40694e-09	1	
9.62606e-09	1	
9.85028e-09	1	
1.00797e-08	1	
1.03145e-08	1	
1.05548e-08	1	
1.08006e-08	1	
1.10522e-08	1	
1.13096e-08	1	
1.15731e-08	1	
1.18426e-08	1	
1.21185e-08	1	
1.24008e-08	1	
1.26896e-08	1	
1.29852e-08	1	
1.32877e-08	1	
1.35972e-08	1	
1.39139e-08	1	
1.4238e-08	1	
1.45696e-08	1	
1.4909e-08	1	
1.52563e-08	1	
1.56116e-08	1	
1.59753e-08	1	
1.63474e-08	1	
1.67282e-08	1	
1.71178e-08	1	
1.75165e-08	1	
1.79246e-08	1	
1.83421e-08	1	
1.87693e-08	1	
1.92065e-08	1	
1.96539e-08	1	
2.01117e-08	1	
2.05802e-08	1	
2.10595e-08	1	
2.15501e-08	1	
2.2052e-08	1	
2.25657e-08	1	
2.30913e-08	1	
2.36292e-08	1	
2.41796e-08	1	
2.47428e-08	1	
2.53191e-08	1	
2.59089e-08	1	
2.65124e-08	1	
2.71299e-08	1	
2.77619e-08	1	
2.84085e-08	1	
2.90702e-08	1	
2.97474e-08	1	
3.04403e-08	1	
3.11493e-08	1	
3.18749e-08	1	
3.26173e-08	1	
3.33771e-08	1	
3.41545e-08	1	
3.49501e-08	1	
3.57642e-08	1	
3.65973e-08	1	
3.74497e-08	1	
3.8322e-08	1	
3.92147e-08	1	
4.01281e-08	1	
4.10628e-08	1	
4.20193e-08	1	
4.2998e-08	1	
4.39996e-08	1	
4.50245e-08	1	
4.60732e-08	1	
4.71464e-08	1	
4.82446e-08	1	
4.93683e-08	1	
5.05183e-08	1	
5.1695e-08	1	
5.28991e-08	1	
5.41313e-08	1	
5.53922e-08	1	
5.66824e-08	1	
5.80027e-08	1	
5.93538e-08	1	
6.07363e-08	1	
6.21511e-08	1	
6.35987e-08	1	
6.50802e-08	1	
6.65961e-08	1	
6.81473e-08	1	
6.97346e-08	1	
7.1359e-08	1	
7.30211e-08	1	
7.4722e-08	1	
7.64625e-08	1	
7.82436e-08	1	
8.00661e-08	1	
8.19311e-08	1	
8.38395e-08	1	
8.57924e-08	1	
8.77907e-08	1	
8.98356e-08	1	
9.19282e-08	1	
9.40694e-08	1	
9.62606e-08	1	
9.85028e-08	1	
1.00797e-07	1	
1.03145e-07	1	
1.05548e-07	1	
1.08006e-07	1	
1.10522e-07	1	
1.13096e-07	1	
1.15731e-07	1	
1.18426e-07	1	
1.21185e-07	1	
1.24008e-07	1	
1.26896e-07	1	
1.29852e-07	1	
1.32877e-07	1	
1.35972e-07	1	
1.39139e-07	1	
1.4238e-07	1	
1.45696e-07	1	
1.4909e-07	1	
1.52563e-07	1	
1.56116e-07	1	
1.59753e-07	1	
1.63474e-07	1	
1.67282e-07	1	
1.71178e-07	1	
1.75165e-07	1	
1.79246e-07	1	
1.83421e-07	1	
1.87693e-07	1	
1.92065e-07	1	
1.96539e-07	1	
2.01117e-07	1	
2.05802e-07	1	
2.10595e-07	1	
2.15501e-07	1	
2.2052e-07	1	
2.25657e-07	1	
2.30913e-07	1	
2.36292e-07	1	
2.41796e-07	1	
2.47428e-07	1	
2.53191e-07	1	
2.59089e-07	1	
2.65124e-07	1	
2.71299e-07	1	
2.77619e-07	1	
2.84085e-07	1	
2.90702e-07	1	
2.97474e-07	1	
3.04403e-07	1	
3.11493e-07	1	
3.18749e-07	1	
3.26173e-07	1	
3.33771e-07	1	
3.41545e-07	1	
3.49501e-07	1	
3.57642e-07	1	
3.65973e-07	1	
3.74497e-07	1	
3.8322e-07	1	
3.92147e-07	1	
4.01281e-07	1	
4.10628e-07	1	
4.20193e-07	1	
4.2998e-07	1	
4.39996e-07	1	
4.50245e-07	1	
4.60732e-07	1	
4.71464e-07	1	
4.82446e-07	1	
4.93683e-07	1	
5.05183e-07	1	
5.1695e-07	1	
5.28991e-07	1	
5.41313e-07	1	
5.53922e-07	1	
5.66824e-07	1	
5.80027e-07	1	
5.93538e-07	1	
6.07363e-07	1	
6.21511e-07	1	
6.35987e-07	1	
6.50802e-07	1	
6.65961e-07	1	
6.81473e-07	1	
6.97346e-07	1	
7.1359e-07	1	
7.30211e-07	1	
7.4722e-07	1	
7.64625e-07	1	
7.82436e-07	1	
8.00661e-07	1	
8.19311e-07	1	
8.38395e-07	1	
8.57924e-07	1	
8.77907e-07	1	
8.98356e-07	1	
9.19282e-07	1	
9.40694e-07	1	
9.62606e-07	1	
9.85028e-07	1	
1.00797e-06	1	
1.03145e-06	1	
1.05548e-06	1	
1.08006e-06	1	
1.10522e-06	1	
1.13096e-06	1	
1.15731e-06	1	
1.18426e-06	1	
1.21185e-06	1	
1.24008e-06	1	
1.26896e-06	1	
1.29852e-06	1	
1.32877e-06	1	
1.35972e-06	1	
1.39139e-06	1	
1.4238e-06	1	
1.45696e-06	1	
1.4909e-06	1	
1.52563e-06	1	
1.56116e-06	1	
1.59753e-06	1	
1.63474e-06	1	
1.67282e-06	1	
1.71178e-06	1	
1.75165e-06	1	
1.79246e-06	1	
1.83421e-06	1	
1.87693e-06	1	
1.92065e-06	1	
1.96539e-06	1	
2.01117e-06	1	
2.05802e-06	1	
2.10595e-06	1	
2.15501e-06	1	
2.2052e-06	1	
2.25657e-06	1	
2.30913e-06	1	
2.36292e-06	1	
2.41796e-06	1	
2.47428e-06	1	
2.53191e-06	1	
2.59089e-06	1	
2.65124e-06	1	
2.71299e-06	1	
2.77619e-06	0.999999	
2.84085e-06	0.999999	
2.90702e-06	0.999999	
2.97474e-06	0.999999	
3.04403e-06	0.999999	
3.11493e-06	0.999999	
3.18749e-06	0.999999	
3.26173e-06	0.999999	
3.33771e-06	0.999999	
3.41545e-06	0.999999	
3.49501e-06	0.999999	
3.57642e-06	0.999999	
3.65973e-06	0.999999	
3.74497e-06	0.999999	
3.8322e-06	0.999999	
3.92147e-06	0.999999	
4.01281e-06	0.999999	
4.10628e-06	0.999999	
4.20193e-06	0.999999	
4.2998e-06	0.999999	
4.39996e-06	0.999999	
4.50245e-06	0.999999	
4.60732e-06	0.999999	
4.71464e-06	0.999999	
4.82446e-06	0.999999	
4.93683e-06	0.999999	
5.05183e-06	0.999999	
5.1695e-06	0.999999	
5.28991e-06	0.999999	
5.41313e-06	0.999999	
5.53922e-06	0.999999	
5.66824e-06	0.999999	
5.80027e-06	0.999999	
5.93538e-06	0.999999	
6.07363e-06	0.999999	
6.21511e-06	0.999999	
6.35987e-06	0.999999	
6.50802e-06	0.999999	
6.65961e-06	0.999999	
6.81473e-06	0.999999	
6.97346e-06	0.999999	
7.1359e-06	0.999999	
7.30211e-06	0.999999	
7.4722e-06	0.999999	
7.64625e-06	0.999999	
7.82436e-06	0.999999	
8.00661e-06	0.999999	
8.19311e-06	0.999999	
8.38395e-06	0.999998	
8.57924e-06	0.999998	
8.77907e-06	0.999998	
8.98356e-06	0.999998	
9.19282e-06	0.999998	
9.40694e-06	0.999998	
9.62606e-06	0.999998	
9.85028e-06	0.999998	
1.00797e-05	0.999998	
1.03145e-05	0.999998	
1.05548e-05	0.999998	
1.08006e-05	0.999998	
1.10522e-05	0.999998	
1.13096e-05	0.999998	
1.15731e-05	0.999998	
1.18426e-05	0.999998	
1.21185e-05	0.999998	
1.24008e-05	0.999998	
1.26896e-05	0.999998	
1.29852e-05	0.999998	
1.32877e-05	0.999998	
1.35972e-05	0.999998	
1.39139e-05	0.999997	
1.4238e-05	0.999997	
1.45696e-05	0.999997	
1.4909e-05	0.999997	
1.52563e-05	0.999997	
1.56116e-05	0.999997	
1.59753e-05	0.999997	
1.63474e-05	0.999997	
1.67282e-05	0.999997	
1.71178e-05	0.999997	
1.75165e-05	0.999997	
1.79246e-05	0.999997	
1.83421e-05	0.999997	
1.87693e-05	0.999997	
1.92065e-05	0.999996	
1.96539e-05	0.999996	
2.01117e-05	0.999996	
2.05802e-05	0.999996	
2.10595e-05	0.999996	
2.15501e-05	0.999996	
2.2052e-05	0.999996	
2.25657e-05	0.999996	
2.30913e-05	0.999996	
2.36292e-05	0.999996	
2.41796e-05	0.999996	
2.47428e-05	0.999995	
2.53191e-05	0.999995	
2.59089e-05	0.999995	
2.65124e-05	0.999995	
2.71299e-05	0.999995	
2.77619e-05	0.999995	
2.84085e-05	0.999995	
2.90702e-05	0.999995	
2.97474e-05	0.999995	
3.04403e-05	0.999994	
3.11493e-05	0.999994	
3.18749e-05	0.999994	
3.26173e-05	0.999994	
3.33771e-05	0.999994	
3.41545e-05	0.999994	
3.49501e-05	0.999994	
3.57642e-05	0.999993	
3.65973e-05	0.999993	
3.74497e-05	0.999993	
3.8322e-05	0.999993	
3.92147e-05	0.999993	
4.01281e-05	0.999993	
4.10628e-05	0.999993	
4.20193e-05	0.999992	
4.2998e-05	0.999992	
4.39996e-05	0.999992	
4.50245e-05	0.999992	
4.60732e-05	0.999992	
4.71464e-05	0.999991	
4.82446e-05	0.999991	
4.93683e-05	0.999991	
5.05183e-05	0.999991	
5.1695e-05	0.999991	
5.28991e-05	0.99999	
5.41313e-05	0.99999	
5.53922e-05	0.99999	
5.66824e-05	0.99999	
5.80027e-05	0.999989	
5.93538e-05	0.999989	
6.07363e-05	0.999989	
6.21511e-05	0.999989	
6.35987e-05	0.999988	
6.50802e-05	0.999988	
6.65961e-05	0.999988	
6.81473e-05	0.999988	
6.97346e-05	0.999987	
7.1359e-05	0.999987	
7.30211e-05	0.999987	
7.4722e-05	0.999986	
7.64625e-05	0.999986	
7.82436e-05	0.999986	
8.00661e-05	0.999985	
8.19311e-05	0.999985	
8.38395e-05	0.999985	
8.57924e-05	0.999984	
8.77907e-05	0.999984	
8.98356e-05	0.999984	
9.19282e-05	0.999983	
9.40694e-05	0.999983	
9.62606e-05	0.999982	
9.85028e-05	0.999982	
0.000100797	0.999982	
0.000103145	0.999981	
0.000105548	0.999981	
0.000108006	0.99998	
0.000110522	0.99998	
0.000113096	0.999979	
0.000115731	0.999979	
0.000118426	0.999978	
0.000121185	0.999978	
0.000124008	0.999977	
0.000126896	0.999977	
0.000129852	0.999976	
0.000132877	0.999976	
0.000135972	0.999975	
0.000139139	0.999975	
0.00014238	0.999974	
0.000145696	0.999973	
0.00014909	0.999973	
0.000152563	0.999972	
0.000156116	0.999971	
0.000159753	0.999971	
0.000163474	0.99997	
0.000167282	0.999969	
0.000171178	0.999969	
0.000175165	0.999968	
0.000179246	0.999967	
0.000183421	0.999967	
0.000187693	0.999966	
0.000192065	0.999965	
0.000196539	0.999964	
0.000201117	0.999963	
0.000205802	0.999962	
0.000210595	0.999962	
0.000215501	0.999961	
0.00022052	0.99996	
0.000225657	0.999959	
0.000230913	0.999958	
0.000236292	0.999957	
